-3.140000; -0.523849
-3.040000; -0.521238
-2.940000; -0.535076
-2.840000; -0.561892
-2.740000; -0.598509
-2.640000; -0.642033
-2.540000; -0.689846
-2.440000; -0.739592
-2.340000; -0.789169
-2.240000; -0.836720
-2.140000; -0.880623
-2.040000; -0.919478
-1.940000; -0.952098
-1.840000; -0.977504
-1.740000; -0.994908
-1.640000; -1.003707
-1.540000; -1.003470
-1.440000; -0.993934
-1.340000; -0.974986
-1.240000; -0.946660
-1.140000; -0.909121
-1.040000; -0.862661
-0.940000; -0.807685
-0.840000; -0.744701
-0.740000; -0.674312
-0.640000; -0.597204
-0.540000; -0.514139
-0.440000; -0.425940
-0.340000; -0.333487
-0.240000; -0.237703
-0.140000; -0.139543
-0.040000; -0.039989
-3.140000; -0.523849
-3.040000; -0.521238
-2.940000; -0.535076
-2.840000; -0.561892
-2.740000; -0.598509
-2.640000; -0.642033
-2.540000; -0.689846
-2.440000; -0.739592
-2.340000; -0.789169
-2.240000; -0.836720
-2.140000; -0.880623
-2.040000; -0.919478
-1.940000; -0.952098
-1.840000; -0.977504
-1.740000; -0.994908
-1.640000; -1.003707
-1.540000; -1.003470
-1.440000; -0.993934
-1.340000; -0.974986
-1.240000; -0.946660
-1.140000; -0.909121
-1.040000; -0.862661
-0.940000; -0.807685
-0.840000; -0.744701
-0.740000; -0.674312
-0.640000; -0.597204
-0.540000; -0.514139
-0.440000; -0.425940
-0.340000; -0.333487
-0.240000; -0.237703
-0.140000; -0.139543
-0.040000; -0.039989
-3.140000; -0.523849
-3.040000; -0.521238
-2.940000; -0.535076
-2.840000; -0.561892
-2.740000; -0.598509
-2.640000; -0.642033
-2.540000; -0.689846
-2.440000; -0.739592
-2.340000; -0.789169
-2.240000; -0.836720
-2.140000; -0.880623
-2.040000; -0.919478
-1.940000; -0.952098
-1.840000; -0.977504
-1.740000; -0.994908
-1.640000; -1.003707
-1.540000; -1.003470
-1.440000; -0.993934
-1.340000; -0.974986
-1.240000; -0.946660
-1.140000; -0.909121
-1.040000; -0.862661
-0.940000; -0.807685
-0.840000; -0.744701
-0.740000; -0.674312
-0.640000; -0.597204
-0.540000; -0.514139
-0.440000; -0.425940
-0.340000; -0.333487
-0.240000; -0.237703
-0.140000; -0.139543
-0.040000; -0.039989
-3.140000; -0.523849
-3.040000; -0.521238
-2.940000; -0.535076
-2.840000; -0.561892
-2.740000; -0.598509
-2.640000; -0.642033
-2.540000; -0.689846
-2.440000; -0.739592
-2.340000; -0.789169
-2.240000; -0.836720
-2.140000; -0.880623
-2.040000; -0.919478
-1.940000; -0.952098
-1.840000; -0.977504
-1.740000; -0.994908
-1.640000; -1.003707
-1.540000; -1.003470
-1.440000; -0.993934
-1.340000; -0.974986
-1.240000; -0.946660
-1.140000; -0.909121
-1.040000; -0.862661
-0.940000; -0.807685
-0.840000; -0.744701
-0.740000; -0.674312
-0.640000; -0.597204
-0.540000; -0.514139
-0.440000; -0.425940
-0.340000; -0.333487
-0.240000; -0.237703
-0.140000; -0.139543
-0.040000; -0.039989
-3.140000; -0.523849
-3.040000; -0.521238
-2.940000; -0.535076
-2.840000; -0.561892
-2.740000; -0.598509
-2.640000; -0.642033
-2.540000; -0.689846
-2.440000; -0.739592
-2.340000; -0.789169
-2.240000; -0.836720
-2.140000; -0.880623
-2.040000; -0.919478
-1.940000; -0.952098
-1.840000; -0.977504
-1.740000; -0.994908
-1.640000; -1.003707
-1.540000; -1.003470
-1.440000; -0.993934
-1.340000; -0.974986
-1.240000; -0.946660
-1.140000; -0.909121
-1.040000; -0.862661
-0.940000; -0.807685
-0.840000; -0.744701
-0.740000; -0.674312
-0.640000; -0.597204
-0.540000; -0.514139
-0.440000; -0.425940
-0.340000; -0.333487
-0.240000; -0.237703
-0.140000; -0.139543
-0.040000; -0.039989
-3.140000; -0.523849
-3.040000; -0.521238
-2.940000; -0.535076
-2.840000; -0.561892
-2.740000; -0.598509
-2.640000; -0.642033
-2.540000; -0.689846
-2.440000; -0.739592
-2.340000; -0.789169
-2.240000; -0.836720
-2.140000; -0.880623
-2.040000; -0.919478
-1.940000; -0.952098
-1.840000; -0.977504
-1.740000; -0.994908
-1.640000; -1.003707
-1.540000; -1.003470
-1.440000; -0.993934
-1.340000; -0.974986
-1.240000; -0.946660
-1.140000; -0.909121
-1.040000; -0.862661
-0.940000; -0.807685
-0.840000; -0.744701
-0.740000; -0.674312
-0.640000; -0.597204
-0.540000; -0.514139
-0.440000; -0.425940
-0.340000; -0.333487
-0.240000; -0.237703
-0.140000; -0.139543
-0.040000; -0.039989
-3.140000; -0.523849
-3.040000; -0.521238
-2.940000; -0.535076
-2.840000; -0.561892
-2.740000; -0.598509
-2.640000; -0.642033
-2.540000; -0.689846
-2.440000; -0.739592
-2.340000; -0.789169
-2.240000; -0.836720
-2.140000; -0.880623
-2.040000; -0.919478
-1.940000; -0.952098
-1.840000; -0.977504
-1.740000; -0.994908
-1.640000; -1.003707
-1.540000; -1.003470
-1.440000; -0.993934
-1.340000; -0.974986
-1.240000; -0.946660
-1.140000; -0.909121
-1.040000; -0.862661
-0.940000; -0.807685
-0.840000; -0.744701
-0.740000; -0.674312
-0.640000; -0.597204
-0.540000; -0.514139
-0.440000; -0.425940
-0.340000; -0.333487
-0.240000; -0.237703
-0.140000; -0.139543
-0.040000; -0.039989
-3.140000; -0.523849
-3.040000; -0.521238
-2.940000; -0.535076
-2.840000; -0.561892
-2.740000; -0.598509
-2.640000; -0.642033
-2.540000; -0.689846
-2.440000; -0.739592
-2.340000; -0.789169
-2.240000; -0.836720
-2.140000; -0.880623
-2.040000; -0.919478
-1.940000; -0.952098
-1.840000; -0.977504
-1.740000; -0.994908
-1.640000; -1.003707
-1.540000; -1.003470
-1.440000; -0.993934
-1.340000; -0.974986
-1.240000; -0.946660
-1.140000; -0.909121
-1.040000; -0.862661
-0.940000; -0.807685
-0.840000; -0.744701
-0.740000; -0.674312
-0.640000; -0.597204
-0.540000; -0.514139
-0.440000; -0.425940
-0.340000; -0.333487
-0.240000; -0.237703
-0.140000; -0.139543
-0.040000; -0.039989
